0.100000,1.000000,9999999,0.014653,0.100312,0
0.230000,1.000000,9999999,0.100925,0.230717,0
0.400000,1.000000,9999999,0.391407,0.401246,0
0.550000,1.000000,9999999,0.930111,0.551703,0
0.650000,1.000000,9999999,1.599634,0.652008,0
0.800000,1.000000,9999999,3.802320,0.802456,0
0.900000,1.000000,9999999,8.822558,0.902748,0
