0.100000,1.000000,9999999,0.000000,0.000000,0
0.230000,1.000000,9999999,0.000000,0.000000,0
0.400000,1.000000,9999999,0.000006,0.000001,0
0.550000,1.000000,9999999,0.027084,0.000668,0
0.650000,1.000000,9999999,0.812301,0.010413,0
0.800000,1.000000,9999999,17.094384,0.141007,0
0.900000,1.000000,9999999,93.284475,0.400966,0
