0.100000,1.000000,9999999,0.039318,0.081500,0
0.230000,1.000000,9999999,0.724125,0.568308,0
0.400000,1.000000,9999999,1.655435,0.752882,0
0.550000,1.000000,9999999,2.468160,0.821204,0
0.650000,1.000000,9999999,3.019742,0.849243,0
0.800000,1.000000,9999999,3.797589,0.878168,0
0.900000,1.000000,9999999,4.337631,0.892097,0
